mirnaid,refseqid,genesymbol,duplex,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-518b,NM_001282765,CDV3,.((((((((((((.((((((..&)))))).).))))))))))).,3186,3207,1.0,-21.2,1,0.000459279,0.588,0.4481511261538461,0.7925354470000001,-4.650164754877524,18,21,11,3UTR,,0,0
hsa-miR-518b,NM_001282851,HEY1,((.(((((((((((((((.(((&))).)))).))).............))))))))..)).,1559,1597,1.0,-18.6,1,0.01872431,0.588,2.934638562068966,4.0967239425,-5.495113920508112,20,38,8,3UTR,,0,0
hsa-miR-518b,NM_001282866,MARCHF8,...(((((((((((.((((((.&))))))...))))))))....))).,5542,5567,1.0,-21.4,1,5.91337e-05,0.588,0.34041424,0.21053119874999998,-7.249989753929374,17,25,8,3UTR,,0,0
hsa-miR-518b,NM_001282917,RALGAPB,((.((((((.(((((((((((.&)))))))))))...))).))).)).,8150,8175,1.0,-24.0,1,0.0002569401,0.603,1.8608064545454546,1.7634844874999998,-6.737620388836292,19,25,11,3UTR,,0,0
hsa-miR-518b,NM_001282917,RALGAPB,...((.((((((..(((((((.&)))))))..)))))).)).,7190,7209,1.0,-23.1,1,0.001018316,0.441,-0.3936220000000001,-0.1020980075,-10.561469485058435,15,19,7,3UTR,,0,0
hsa-miR-518b,NM_001282918,RALGAPB,((.((((((.(((((((((((.&)))))))))))...))).))).)).,8283,8308,1.0,-24.0,1,0.0002569401,0.603,1.8608064545454546,1.7634844874999998,-6.737620388836292,19,25,11,3UTR,,0,0
hsa-miR-518b,NM_001282918,RALGAPB,...((.((((((..(((((((.&)))))))..)))))).)).,7323,7342,1.0,-23.1,1,0.001018316,0.441,-0.3936220000000001,-0.1020980075,-10.561469485058435,15,19,7,3UTR,,0,0
hsa-miR-518b,NM_001282958,EIF4E2,...(((((((((((...(((.(&.).)))...))))))))))).,1048,1078,1.0,-22.1,1,1.502098e-05,0.515,2.070068054545455,1.22602827625,-7.483038834232987,15,21,11,3UTR,,0,0
hsa-miR-518b,NM_001284234,GTDC1,....(((((((.(((((((...&))))))).))))))).,6297,6313,1.0,-20.6,1,0.003237628,0.574,0.3916057142857142,0.031247379999999977,-12.893365778234283,14,16,7,3UTR,,0,0
hsa-miR-518b,NM_001284284,VOPP1,..(((((((((((((((.....&))))).)))))))))).,2033,2050,1.0,-21.7,1,0.0002541019,0.559,0.58789178,0.367403915,-4.95700071937229,15,17,10,3UTR,,0,0
hsa-miR-518b,NM_001284313,DBNL,.....((((.((((((((((((&)))))))))))).)))).,1541,1559,1.0,-22.8,1,8.070697e-06,0.544,0.24537767500000005,-0.10979714374999992,-14.90810611177858,16,18,12,3UTR,,0,0
hsa-miR-518b,NM_001284335,EIF3J,.....(.(((((((...(((((&)))))....))))))).).,1348,1367,1.0,-20.2,0,0.0005401748,0.603,0.8990863714285714,1.4042276,-16.177784818875967,13,19,7,3UTR,,0,0
hsa-miR-518b,NM_001284336,EIF3J,.....(.(((((((...(((((&)))))....))))))).).,1363,1382,1.0,-20.2,0,0.0005401748,0.603,0.8990863714285714,1.4042276,-16.177784818875967,13,19,7,3UTR,,0,0
hsa-miR-518b,NM_001284364,ULK3,....((.(((((((((((....&.))))))))))).)).,1635,1683,1.0,-25.5,1,0.002657341,0.485,3.925402454545455,3.0650413199999997,-11.090249003509248,13,16,11,3UTR,,0,0
hsa-miR-518b,NM_001284390,VGLL4,(..((.((((((((((((.(((&.)))))))))))))))))..).,3356,3397,1.0,-27.4,1,0.0001196739,0.426,-0.15844474166666667,-0.08391679000000003,-8.559748563716331,18,22,17,3UTR,,0,0
hsa-miR-518b,NM_001284391,VGLL4,(..((.((((((((((((.(((&.)))))))))))))))))..).,3258,3299,1.0,-27.4,1,0.0001196739,0.426,4.6402215,2.9642740775000003,-8.559748563716331,18,22,17,3UTR,,0,0
hsa-miR-518b,NM_001284403,PTCD2,...(((((((((((((((((((&))))))....)))))))).......)).))).,2251,2283,1.0,-19.2,1,0.001878374,0.559,-0.14574266774193548,-0.13068450375000004,-6.514540193678739,19,32,8,3UTR,,0,0
hsa-miR-518b,NM_001284404,PTCD2,...(((((((((((((((((((&))))))....)))))))).......)).))).,2381,2413,1.0,-19.2,1,0.001878374,0.559,0.0,0.0,-6.514540193678739,19,32,8,3UTR,,0,0
hsa-miR-518b,NM_001284405,PTCD2,...(((((((((((((((((((&))))))....)))))))).......)).))).,2499,2531,1.0,-19.2,1,0.001878374,0.559,0.0,0.0,-6.514540193678739,19,32,8,3UTR,,0,0
hsa-miR-518b,NM_001284423,MYRIP,(((.((.((((((((((((...&)))))))))))..).)).))).,3427,3449,1.0,-21.9,1,7.491698e-05,0.5,0.02032673928571428,0.09062014874999999,-8.513283256032173,17,22,11,3UTR,,0,0
hsa-miR-518b,NM_001284424,MYRIP,(((.((.((((((((((((...&)))))))))))..).)).))).,3472,3494,1.0,-21.9,1,7.491698e-05,0.5,0.02032673928571428,0.09062014874999999,-8.513283256032173,17,22,11,3UTR,,0,0
hsa-miR-518b,NM_001284425,MYRIP,(((.((.((((((((((((...&)))))))))))..).)).))).,3530,3552,1.0,-21.9,1,7.491698e-05,0.5,0.19653936071428577,-0.12524003937499995,-8.513283256032173,17,22,11,3UTR,,0,0
hsa-miR-518b,NM_001284426,MYRIP,(((.((.((((((((((((...&)))))))))))..).)).))).,3205,3227,1.0,-21.9,1,7.491698e-05,0.5,0.13907852142857144,0.09330176937500001,-8.513283256032173,17,22,11,3UTR,,0,0
hsa-miR-518b,NM_001284514,IKZF3,....((((((((((((((((((&)))))))))))).)).)))).,8673,8694,1.0,-24.6,1,0.002181429,0.632,4.72802345,3.35095685,-9.546562468637928,18,21,12,3UTR,,0,0
hsa-miR-518b,NM_001284516,IKZF3,....((((((((((((((((((&)))))))))))).)).)))).,7993,8014,1.0,-24.6,1,0.002181429,0.632,-0.054448749999999976,-0.135452525,-9.546562468637928,18,21,12,3UTR,,0,0
hsa-miR-518b,NM_001285485,NEURL3,((((((((.(((..(((((((.&.))))))).))))))))))).,1076,1108,1.0,-24.2,1,0.0001225264,0.485,3.2507262500000005,2.1391625475000002,-7.139934634634077,18,21,11,3UTR,,0,0
hsa-miR-518b,NM_001285486,NEURL3,((((((((.(((..(((((((.&.))))))).))))))))))).,1340,1372,1.0,-24.2,1,0.0001225264,0.485,1.3071697625,2.6280027899999996,-7.139934634634077,18,21,11,3UTR,,0,0
hsa-miR-518b,NM_001285527,OPRM1,(((.((((((((((((......&)))))).)))))).))).,1359,1377,1.0,-20.2,1,3.096294e-05,0.53,0.07900738461538456,0.13477546797826087,-6.969596721160855,15,18,6,3UTR,,0,0
hsa-miR-518b,NM_001286050,FAM168A,((.(((((((((((..((((((&.))))))))))))))))).)).,1364,1402,1.0,-26.4,1,0.0004575223,0.574,1.5164659090909092,0.5615044225000001,-6.4636125610623605,19,22,17,3UTR,,0,0
hsa-miR-518b,NM_001286051,FAM168A,((.(((((((((((..((((((&.))))))))))))))))).)).,1019,1057,1.0,-26.4,1,0.0004575223,0.574,1.7356423636363636,0.548367735,-6.4636125610623605,19,22,17,3UTR,,0,0
hsa-miR-518b,NM_001286060,RAB30,(((((.((((((((........&))))))))...))))).,3404,3421,1.0,-18.0,1,0.01832521,0.574,0.566520625,0.29903621375,-6.807031847948959,13,17,8,3UTR,,0,0
hsa-miR-518b,NM_001286067,C11orf54,.....(((.((((((..(((((&)))))..)))))).))).,3938,3956,1.0,-19.8,1,7.317709e-05,0.618,0.44382794,0.21689865049999998,-14.955038381999778,14,18,6,3UTR,,0,0
hsa-miR-518b,NM_001286068,C11orf54,.....(((.((((((..(((((&)))))..)))))).))).,3801,3819,1.0,-19.8,1,7.317709e-05,0.618,0.44382794,0.21689865049999998,-14.955038381999778,14,18,6,3UTR,,0,0
hsa-miR-518b,NM_001286069,C11orf54,.....(((.((((((..(((((&)))))..)))))).))).,3806,3824,1.0,-19.8,1,7.317709e-05,0.618,0.44382794,0.21689865049999998,-14.955038381999778,14,18,6,3UTR,,0,0
hsa-miR-518b,NM_001286123,SLC17A2,.((((.(((((((....((((.&.))))...))))))))))).,2035,2072,1.0,-21.1,1,0.0003973932,0.5,0.4009045142857143,0.3593977200000002,-7.519622156624818,15,20,11,3UTR,,0,0
hsa-miR-518b,NM_001286197,C12orf43,((.(((((.((((.((((....&)))).))))))))).)).,942,960,1.0,-21.8,1,4.012106e-06,0.397,-0.45267999999999997,-0.23876903025000004,-7.408343496274282,15,18,9,3UTR,,0,0
hsa-miR-518b,NM_001286210,STX6,...(.(((((((..((((((((&))))))))..))))))).).,4343,4363,1.0,-22.2,1,0.0002099797,0.588,3.88097875,2.6550768876249995,-12.77954789867786,16,20,8,3UTR,,0,0
hsa-miR-518b,NM_001286219,TMEM132B,...((((((((((.........&)))))))))).,4370,4381,1.0,-20.6,1,2.946638e-05,0.426,-0.435456693,-0.4586726528750001,-8.339878751753394,10,11,10,3UTR,,0,0
hsa-miR-518b,NM_001286233,SLC2A14,(((((.(((((....((((((.&)))))).....)))))))))).,3986,4008,1.0,-21.5,1,0.0005084648,0.5,0.12637405,0.20713191600000003,-12.066756607428351,16,22,10,3UTR,,0,0
hsa-miR-518b,NM_001286234,SLC2A14,(((((.(((((....((((((.&)))))).....)))))))))).,3232,3254,1.0,-21.5,1,0.0005084648,0.5,4.564826833333334,2.8224987337500003,-12.066756607428351,16,22,10,3UTR,,0,0
hsa-miR-518b,NM_001286235,SLC2A14,(((((.(((((....((((((.&)))))).....)))))))))).,3530,3552,1.0,-21.5,1,0.0005084648,0.5,2.7294148333333332,2.7906984112499997,-12.066756607428351,16,22,10,3UTR,,0,0
hsa-miR-518b,NM_001286236,SLC2A14,(((((.(((((....((((((.&)))))).....)))))))))).,3071,3093,1.0,-21.5,1,0.0005084648,0.5,4.564826833333334,2.8639038575,-12.066756607428351,16,22,10,3UTR,,0,0
hsa-miR-518b,NM_001286247,RALGPS2,...(((.(((((((((...(((&))))))))).))).))).,4076,4094,1.0,-18.1,1,0.01754548,0.559,0.8932583,1.1000393375,-8.058226728550057,15,18,9,3UTR,,0,0
hsa-miR-518b,NM_001286259,ADAT2,...(((((.(((((((((.(((&))))))))))))..)).))).,2820,2841,1.0,-23.8,1,1.324059e-09,0.456,-0.29597070000000003,-0.380429115,-7.570929851924502,17,21,12,3UTR,,0,0
hsa-miR-518b,NM_001286426,RNGTT,((((((((((((((........&))))))))))..)))).,4560,4577,1.0,-18.7,1,0.01763136,0.618,0.2603565125,1.3445036550000002,-4.906073086755913,14,17,10,3UTR,,0,0
hsa-miR-518b,NM_001286433,NME4,....((.((((((((((((((.&.)))))))))))))))).,747,770,1.0,-30.5,1,2.635273e-05,0.559,-0.7323453357142858,0.2147169462500001,-11.090249003509248,16,18,16,3UTR,,0,0
hsa-miR-518b,NM_001286435,NME4,....((.((((((((((((((.&.)))))))))))))))).,959,982,1.0,-30.5,1,2.635273e-05,0.559,-0.27376840714285716,0.19029271875000006,-11.090249003509248,16,18,16,3UTR,,0,0
hsa-miR-518b,NM_001286436,NME4,....((.((((((((((((((.&.)))))))))))))))).,1085,1108,1.0,-30.5,1,2.635273e-05,0.559,-0.27376840714285716,0.19029271875000006,-11.090249003509248,16,18,16,3UTR,,0,0
hsa-miR-518b,NM_001286439,NME4,....((.((((((((((((((.&.)))))))))))))))).,1036,1059,1.0,-30.5,1,2.635273e-05,0.559,-0.7323453357142858,0.2147169462500001,-11.090249003509248,16,18,16,3UTR,,0,0
hsa-miR-518b,NM_001286440,NME4,....((.((((((((((((((.&.)))))))))))))))).,1172,1195,1.0,-30.5,1,2.635273e-05,0.559,-0.27376840714285716,0.19029271875000006,-11.090249003509248,16,18,16,3UTR,,0,0
hsa-miR-518b,NM_001286555,DUSP22,....((((((((((((...(((&)))...)))))))))))).,2739,2758,1.0,-23.7,1,0.0003723494,0.426,-0.0790796333333333,-0.6928561612499999,-9.546562468637928,15,19,12,3UTR,,0,0
hsa-miR-518b,NM_001286570,JAML,(..((.((((((((((((((((&)))))))))).)))).....)).))..).,1430,1459,1.0,-22.8,1,6.866166e-05,0.368,1.7950171372727277,1.0995708315,-8.559748563716331,19,29,10,3UTR,,0,0
hsa-miR-518b,NM_001286571,JAML,(..((.((((((((((((((((&)))))))))).)))).....)).))..).,1391,1420,1.0,-22.8,1,6.866166e-05,0.368,0.8135946545454544,1.1209409158749999,-8.559748563716331,19,29,10,3UTR,,0,0
hsa-miR-518b,NM_001286650,ADH1B,..(((((((((((((((.....&)))))))))))).))).,3846,3863,1.0,-20.5,1,0.0003068251,0.691,2.5417358125,1.4036597375,-4.95700071937229,15,17,12,3UTR,,0,0
hsa-miR-518b,NM_001286777,CRISPLD1,....(((((((.....((((((&))))))))))))).,2872,2886,1.0,-17.2,1,0.02710103,0.706,0.1591441428571429,0.005766012499999987,-16.00783494897518,13,14,13,3UTR,,0,0
hsa-miR-518b,NM_001286778,CRISPLD1,....(((((((.....((((((&))))))))))))).,2988,3002,1.0,-17.2,1,0.02710103,0.706,0.1591441428571429,0.005766012499999987,-16.00783494897518,13,14,13,3UTR,,0,0
hsa-miR-518b,NM_001286806,SLC25A30,.((((((((((((.((((....&)))).)))))))))))).,1582,1600,1.0,-19.6,1,0.0468345,0.529,0.1750084166666667,0.007969547500000021,-4.650164754877524,16,18,12,3UTR,,0,0
hsa-miR-518b,NM_001286806,SLC25A30,......(((.((((((((.(((&))))))))))).))).,2681,2697,1.0,-20.2,0,3.126429e-05,0.382,4.625463549999999,3.6049296462500005,-16.80906487297163,14,16,11,3UTR,,0,0
hsa-miR-518b,NM_001286812,LYSMD3,....((((((((((((..((((&))))..)))))))....))))).,2232,2255,1.0,-19.2,1,2.471059e-05,0.559,0.2017929625,0.4427114574999999,-9.546562468637928,16,23,7,3UTR,,0,0
hsa-miR-518b,NM_001286818,KLF5,....(((((((((((((.....&.))))))))))))).,1553,1595,1.0,-21.9,1,0.004393338,0.456,0.6491143538461537,1.4020232949999998,-9.546562468637928,13,15,13,3UTR,,0,0
hsa-miR-518b,NM_001287006,SUSD3,((.((((((((((.((.(.(((&)))).)).)))))))))).)).,853,875,1.0,-20.9,1,0.0001118339,0.456,0.30480177999999997,-0.10011997000000002,-6.3519538380285185,18,22,10,3UTR,,0,0
hsa-miR-518b,NM_001287036,KIAA1958,(((((((((((((((((.((..&)).)))))))))......))).))))).,10161,10189,1.0,-20.7,1,0.02681328,0.721,0.0,0.0,-3.937574446201665,19,28,9,3UTR,,0,0
hsa-miR-518b,NM_001287192,FSD1L,.(((((.(((((((((((.(((&))))))))....))))))....))))).,2001,2029,1.0,-19.2,1,0.0001523679,0.603,0.3043996733333333,0.0003805737500000572,-5.337011372228436,19,28,8,3UTR,,0,0
hsa-miR-518b,NM_001287218,RPS6KC1,..((((((((((.(((......&))).)))))))))).,4108,4123,1.0,-18.6,1,1.466863e-05,0.603,1.21302417,0.5040078362500001,-6.246131332038532,13,15,10,3UTR,,0,0
hsa-miR-518b,NM_001287219,RPS6KC1,..((((((((((.(((......&))).)))))))))).,4147,4162,1.0,-18.6,1,1.466863e-05,0.603,1.21302417,0.5040078362500001,-6.246131332038532,13,15,10,3UTR,,0,0
hsa-miR-518b,NM_001287220,RPS6KC1,..((((((((((.(((......&))).)))))))))).,3942,3957,1.0,-18.6,1,1.466863e-05,0.603,1.21302417,0.5040078362500001,-6.246131332038532,13,15,10,3UTR,,0,0
hsa-miR-518b,NM_001287221,RPS6KC1,..((((((((((.(((......&))).)))))))))).,4002,4017,1.0,-18.6,1,1.466863e-05,0.603,1.21302417,0.5040078362500001,-6.246131332038532,13,15,10,3UTR,,0,0
hsa-miR-518b,NM_001287249,D2HGDH,((.(((((((((((((.((((.&)))).))))))))))).)).)).,1884,1907,1.0,-27.6,1,3.702543e-05,0.382,-0.020035042857142853,-0.7771715112500004,-5.495113920508112,19,23,11,3UTR,,0,0
hsa-miR-518b,NM_001287252,CCNI2,...(((((((((....((.(((&))).))))))))))).,1555,1571,1.0,-21.9,1,1.550725e-05,0.412,-0.07557477777777778,0.07683653124999999,-9.629009364419638,14,16,11,3UTR,,0,0
hsa-miR-518b,NM_001287340,NADK2,..((((.(((((((((((((((&.)))))........)))))))).)))))).,1310,1354,1.0,-21.1,1,0.005511675,0.676,0.10501258333333334,0.3026394118500001,-6.5006872542436085,19,30,8,3UTR,,0,0
hsa-miR-518b,NM_001287344,BTK,((((((((((((((((......&.)))))).)))))))))).,2714,2736,1.0,-22.2,1,0.03069323,0.657,0.022630535294117626,-0.23009680019230763,-3.937574446201665,16,19,10,3UTR,,0,0
hsa-miR-518b,NM_001287345,BTK,((((((((((((((((......&.)))))).)))))))))).,2162,2184,1.0,-22.2,1,0.03069323,0.657,2.0820833764705884,2.3423381099999996,-3.937574446201665,16,19,10,3UTR,,0,0
hsa-miR-518b,NM_001287516,CDC25B,(((((((((((((((....(((&.)))))).)))))))))))).,2629,2655,1.0,-23.8,1,0.0001465639,0.485,-0.14336239999999995,0.31417387625000004,-4.1706235265052785,18,21,12,3UTR,,0,0
hsa-miR-518b,NM_001287518,CDC25B,(((((((((((((((....(((&.)))))).)))))))))))).,2548,2574,1.0,-23.8,1,0.0001465639,0.485,-0.14336239999999995,0.31417387625000004,-4.1706235265052785,18,21,12,3UTR,,0,0
hsa-miR-518b,NM_001287529,MFSD12,....(((((((((((((((((.&))))))))))....))))))).,1835,1857,1.0,-26.2,1,1.900215e-06,0.426,2.428973,1.5355528397500002,-9.546562468637928,17,22,10,3UTR,,0,0
hsa-miR-518b,NM_001287586,SLC50A1,....((((((((((((((((..&)))))))))..))))))).,849,868,1.0,-19.8,1,0.003164628,0.647,1.0941181777777778,0.8337358582500002,-9.546562468637928,16,19,9,3UTR,,0,0
hsa-miR-518b,NM_001287740,STK32A,...(((((((((((((......&)))))))).))))).,3304,3319,1.0,-18.6,1,0.02686881,0.559,-0.4777500692857143,-0.22376391437499996,-6.514540193678739,13,15,8,3UTR,,0,0
hsa-miR-518b,NM_001287755,DCUN1D4,..(((((((((((((.((((((&)))))).........))).))..)))))))).,3353,3385,1.0,-19.3,1,0.0001228038,0.647,0.1512910625,0.30244506125000004,-5.1900497996759025,19,32,8,3UTR,,0,0
hsa-miR-518b,NM_001287758,COL4A6,....(((((((((((((..(((&))).....))))))))..))))).,6153,6177,1.0,-20.3,1,0.01566182,0.5,2.6903634666666667,3.061056945,-9.546562468637928,16,24,8,3UTR,,0,0
hsa-miR-518b,NM_001287759,COL4A6,....(((((((((((((..(((&))).....))))))))..))))).,6030,6054,1.0,-20.3,1,0.01566182,0.5,2.6903634666666667,3.061056945,-9.546562468637928,16,24,8,3UTR,,0,0
hsa-miR-518b,NM_001287760,COL4A6,....(((((((((((((..(((&))).....))))))))..))))).,5931,5955,1.0,-20.3,1,0.01566182,0.5,2.6903634666666667,3.061056945,-9.546562468637928,16,24,8,3UTR,,0,0
hsa-miR-518b,NM_001288563,DNAI3,(((((((..(((((((((((((&))))).))))))))))))))).,2737,2759,1.0,-22.9,1,0.00187907,0.603,-0.4576420277142858,0.413599675675,-7.307599033628058,20,22,15,3UTR,,0,0
hsa-miR-518b,NM_001288579,BROX,(..(((.(((((((((((((((&)))))))))))).......))).)))..).,1764,1794,1.0,-24.5,1,3.733674e-05,0.647,0.5561712909090908,0.27038572875,-8.202476337394604,19,30,12,3UTR,,0,0
hsa-miR-518b,NM_001288581,BROX,...(((((((.(((((.(((((&))))).))))).....))))))).,1100,1124,1.0,-20.5,1,0.001075025,0.588,5.4614905714285715,5.09934368375,-9.33931466908909,17,24,7,3UTR,,0,0
hsa-miR-518b,NM_001288584,FAM133B,((((.((((((((.........&)))))))).)))).,1401,1415,1.0,-20.2,1,0.002858504,0.485,2.4917411250000003,1.9947708227499994,-9.881950179088792,12,14,8,3UTR,,0,0
hsa-miR-518b,NM_001288622,ICA1L,(((((((((..((((((((((.&))))))))))..))...))).)))).,7820,7846,1.0,-19.7,1,0.01270236,0.662,2.0173631,1.4902036524999998,-8.004855389940193,19,26,10,3UTR,,0,0
hsa-miR-518b,NM_001288643,ZNF286A,((.(((.(((((((((......&.))))))))).))).)).,3814,3846,1.0,-22.2,1,0.0003204049,0.529,-0.006944588888888901,-0.11893507374999997,-7.038800455379432,14,18,9,3UTR,,0,0
hsa-miR-518b,NM_001288643,ZNF286A,...(((((((((((((......&))))))))).)))).,3196,3211,1.0,-20.6,1,0.01719598,0.544,-0.3606510357142857,-0.24294255725,-6.514540193678739,13,15,9,3UTR,,0,0
hsa-miR-518b,NM_001288725,ELP4,.....(.(((((((((((((((&)))))).....))))))))).).,6346,6369,1.0,-24.6,0,0.02090715,0.529,2.0821188,1.9938956475000003,-15.20928617832172,16,23,9,3UTR,,0,0
hsa-miR-518b,NM_001288726,ELP4,.....(.(((((((((((((((&)))))).....))))))))).).,6632,6655,1.0,-24.6,0,0.02090715,0.529,2.0821188,1.9938956475000003,-15.20928617832172,16,23,9,3UTR,,0,0
hsa-miR-518b,NM_001288788,TOM1L2,((((((((((((..((((((((&))))))))...................)))))).............)))))).,4790,4843,1.0,-22.3,1,0.0001454738,0.412,4.01293658,5.07655396875,-6.083544976388314,20,53,8,3UTR,,0,0
hsa-miR-518b,NM_001288794,RMND5B,...((.(((((((.((((.((.&)).))))))))))).)).,1634,1652,1.0,-22.5,1,0.0001587006,0.353,0.0012408142857142943,-0.14568527124999997,-9.272338872392192,15,18,11,3UTR,,0,0
hsa-miR-518b,NM_001288795,RMND5B,...((.(((((((.((((.((.&)).))))))))))).)).,1483,1501,1.0,-22.5,1,0.0001587006,0.353,0.0012408142857142943,-0.14568527124999997,-9.272338872392192,15,18,11,3UTR,,0,0
hsa-miR-518b,NM_001288951,TTC7A,..((((((((((((((((.(((&))).)))))))))).))..)))).,4581,4605,1.0,-23.4,1,0.0001110221,0.529,0.45686563157894744,-0.01547018750000001,-4.95700071937229,19,24,10,3UTR,,0,0
hsa-miR-518b,NM_001288953,TTC7A,..((((((((((((((((.(((&))).)))))))))).))..)))).,4813,4837,1.0,-23.4,1,0.0001110221,0.529,0.45686563157894744,-0.01547018750000001,-4.95700071937229,19,24,10,3UTR,,0,0
hsa-miR-518b,NM_001289003,PHLPP2,(((((((((((((.((.(.(((&)))))).)))))..)))))))).,6205,6228,1.0,-22.2,1,0.003181134,0.676,3.2982816959999997,3.65144338175,-4.794414363722071,19,23,8,3UTR,,0,0
hsa-miR-518b,NM_001289112,CPNE4,....((((((((((((......&)))))))))).)).,3313,3327,1.0,-19.5,1,0.01977925,0.662,1.0813394384615385,3.0560926001249995,-9.546562468637928,12,14,10,3UTR,,0,0
hsa-miR-518b,NM_001289139,C14orf132,((((.(((((((((((.((...&))..))))))))))).)))).,1301,1322,1.0,-21.1,1,0.001481338,0.485,-0.7807968727272727,-0.7646267924999999,-8.056611621014136,17,21,11,3UTR,,0,0
hsa-miR-518b,NM_001289145,FAM110A,(((((((((((((...(((((.&)))))...))))..........))))))))).,1601,1633,1.0,-25.2,1,8.199888e-05,0.397,0.3600578317391303,-0.06595805399999997,-5.762913004276319,18,32,9,3UTR,,0,0
hsa-miR-518b,NM_001289146,FAM110A,(((((((((((((...(((((.&)))))...))))..........))))))))).,1489,1521,1.0,-25.2,1,8.199888e-05,0.397,0.3600578317391303,-0.06595805399999997,-5.762913004276319,18,32,9,3UTR,,0,0
hsa-miR-518b,NM_001289405,MMS19,....((((((((((((((.(((&))).)))))))).)))))).,3474,3494,1.0,-25.5,1,0.0003447501,0.412,1.4105560266666666,1.14894804875,-9.546562468637928,17,20,8,3UTR,,0,0
hsa-miR-518b,NM_001289789,GPI,..(((.((((((((((((((((&))))))))))))..........................)))).))).,4229,4276,1.0,-24.4,1,0.001484356,0.515,-0.01822392857142859,0.08551606250000003,-6.857959480565336,19,47,12,3UTR,,0,0
hsa-miR-518b,NM_001290050,UHRF1,...((((.(((((((..(((((&))))))))))))...)))).,3626,3646,1.0,-21.1,1,8.75273e-05,0.353,-0.056383571428571456,-0.27986301,-9.061224203162984,16,20,12,3UTR,,0,0
hsa-miR-518b,NM_001290051,UHRF1,...((((.(((((((..(((((&))))))))))))...)))).,3163,3183,1.0,-21.1,1,8.75273e-05,0.353,-0.056383571428571456,-0.27986301,-9.061224203162984,16,20,12,3UTR,,0,0
hsa-miR-518b,NM_001290052,UHRF1,...((((.(((((((..(((((&))))))))))))...)))).,3188,3208,1.0,-21.1,1,8.75273e-05,0.353,-0.056383571428571456,-0.27986301,-9.061224203162984,16,20,12,3UTR,,0,0
hsa-miR-518b,NM_001290232,CDIN1,....((((.(((.(((((((..&))))))).))))))).,2220,2236,1.0,-20.4,1,0.0002256763,0.574,-0.03891184428571427,0.11225198074999998,-11.892082739549934,14,16,7,3UTR,,0,0
hsa-miR-518b,NM_001290257,KHNYN,..(((((((..(((((((((((&)))))).)))))...))))))).,2735,2758,1.0,-21.9,1,0.001832482,0.471,0.2779373333333333,0.7142499075,-9.02428166311082,18,23,7,3UTR,,0,0
hsa-miR-518b,NM_001290294,SORBS1,.(((((.(((((((((((....&.)))))))))).).))))).,5921,5970,1.0,-21.2,1,0.0002743628,0.515,4.1580321666666675,3.4170407625,-5.337011372228436,16,20,10,3UTR,,0,0
hsa-miR-518b,NM_001290318,ZNF304,((.(((.((((((((.((((((&)))))).)))))).)).))).)).,4333,4357,1.0,-22.1,1,0.000128994,0.603,-0.1525037777777778,0.2953366774999999,-7.271849535683045,19,24,6,3UTR,,0,0
hsa-miR-518b,NM_001290318,ZNF304,......(.((((((((.(((((&))))))))))))).).,3274,3290,1.0,-20.6,0,0.0005930403,0.515,-0.09505927500000003,-0.13657249624999998,-17.880193333824078,14,16,13,3UTR,,0,0
hsa-miR-518b,NM_001290319,ZNF304,((.(((.((((((((.((((((&)))))).)))))).)).))).)).,4273,4297,1.0,-22.1,1,0.000128994,0.603,-0.1525037777777778,0.2953366774999999,-7.271849535683045,19,24,6,3UTR,,0,0
hsa-miR-518b,NM_001290319,ZNF304,......(.((((((((.(((((&))))))))))))).).,3214,3230,1.0,-20.6,0,0.0005930403,0.515,-0.09505927500000003,-0.13657249624999998,-17.880193333824078,14,16,13,3UTR,,0,0
hsa-miR-518b,NM_001291411,SON,...((((((((((((.......&)))))))).)))).,6815,6829,1.0,-18.6,1,0.006778619,0.574,0.8257008461538462,2.0569585762499996,-6.747589273982352,12,14,8,3UTR,,0,0
hsa-miR-518b,NM_001291424,SH2B3,....((.(.((((((((..(((&)))..)))))))).).)).,3677,3696,1.0,-22.2,1,0.000544946,0.397,-0.38674797499999997,0.19423512375000004,-12.146638661755011,14,19,8,3UTR,,0,0
hsa-miR-518b,NM_001291470,CCL4L2,((((((((.(((((((((((((&)))))))))))))))..)))))).,317,341,1.0,-23.3,1,0.0004498683,0.412,0.026508523076923068,-0.06869171750000047,-4.993964104447428,21,24,15,3UTR,,0,0
hsa-miR-518b,NM_001291726,PGAP3,....((.(((((((((((((((&)))))))))).))))).)).,2477,2497,1.0,-22.4,1,0.0005441132,0.603,1.1336795874999999,1.1474001025000002,-11.090249003509248,17,20,10,3UTR,,0,0
hsa-miR-518b,NM_001291728,PGAP3,....((.(((((((((((((((&)))))))))).))))).)).,2567,2587,1.0,-22.4,1,0.0005441132,0.603,1.1336795874999999,1.1474001025000002,-11.090249003509248,17,20,10,3UTR,,0,0
