File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
e4c62f17-d1e8-4543-9b7e-daa2b68306e0	bc5be208-5934-40dd-81df-567599ea2a51.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-6737	TCGA-33-6737-01A	Primary Tumor
8da54b42-cfb8-4769-a557-229a76ec9c12	676e96de-03d5-4a37-b598-3308dddd2c6a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8140	TCGA-77-8140-01A	Primary Tumor
a73878cb-46fe-4d9b-9e25-d3c17c921df4	042d7a67-32a0-4dac-8ecd-02f6984a7b74.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-39-5028	TCGA-39-5028-01A	Primary Tumor
2ed004db-cf53-498c-a134-10dca39e1ed8	17112e14-d73c-4cb1-9cba-d0ebbdfea020.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-34-5240	TCGA-34-5240-01A	Primary Tumor
35cba4b4-2181-43ff-8bb4-37345f259305	3315c94f-d994-4e90-8e9f-8ca27c57bede.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-79-5596	TCGA-79-5596-01A	Primary Tumor
8c1ff172-4959-4ef9-b5ac-655af5e302a9	d1051cf3-e258-4250-b31e-26a1711c90ee.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8308	TCGA-56-8308-01A	Primary Tumor
2f89d3d9-0480-4213-aab2-b19870c366b5	7e45a7f3-2613-498c-aa3b-d8cdc5001386.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8309	TCGA-56-8309-11A	Solid Tissue Normal
22d6a3b8-dec8-450c-be0f-cc2eeb82b9da	39423508-c376-4582-80c0-ddcf81167d74.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-90-7964	TCGA-90-7964-01A	Primary Tumor
0611c0d9-759f-4fad-80a4-35692c13b2c7	029d304b-56ee-403e-ad39-0c2ce07d5a09.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-3408	TCGA-18-3408-01A	Primary Tumor
5af8418d-3ae3-4f7a-b154-4261eeb9eb00	5230a3f7-5cec-4a22-a2d8-600d0f6b0d2f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-4721	TCGA-18-4721-01A	Primary Tumor
f8643f4f-5d61-480a-b9a0-20e741d3e34b	5a491f56-a9a5-4bae-a85a-c4c316a6b282.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5478	TCGA-22-5478-01A	Primary Tumor
